id,transaction_type,date_run
bQaAtyu6D1ZEVEuVfdRdAQ,delivery,2022-08-16 00:00:00
bQaAtyu6D1ZEVEuVfdRdAQ,pickup,2022-08-16 00:00:00
gZ7GyCmg6lmrqsAIGjlazQ,delivery,2022-08-16 00:00:00
gZ7GyCmg6lmrqsAIGjlazQ,pickup,2022-08-16 00:00:00
4Hx5TQ3tQ47LPeRJZnfi5g,delivery,2022-08-16 00:00:00
MRz8tmfcELr7bU1l0mLY9A,delivery,2022-08-16 00:00:00
R_iphdU9yV9NqmYHvjci_g,delivery,2022-08-16 00:00:00
qeOmotu43iqqgHvtiCHRRQ,delivery,2022-08-16 00:00:00
qeOmotu43iqqgHvtiCHRRQ,pickup,2022-08-16 00:00:00
NvH9Mgar5JrVwZqYRPfloA,delivery,2022-08-16 00:00:00
NvH9Mgar5JrVwZqYRPfloA,pickup,2022-08-16 00:00:00
LfC7-8pAx3F-yiEO8cvfkA,delivery,2022-08-16 00:00:00
LfC7-8pAx3F-yiEO8cvfkA,pickup,2022-08-16 00:00:00
Xai1cZgj2Qm2owxt4zXKOA,delivery,2022-08-16 00:00:00
OYRdDA88AkyUlUmriMGWxw,delivery,2022-08-16 00:00:00
OYRdDA88AkyUlUmriMGWxw,pickup,2022-08-16 00:00:00
dkPWs-XCBYMTzU8bJxLIuQ,delivery,2022-08-16 00:00:00
iLiUs9hD98RzGEbogm8ALw,delivery,2022-08-16 00:00:00
iLiUs9hD98RzGEbogm8ALw,pickup,2022-08-16 00:00:00
RwVSt0N7-Le9ekGnZZwNjQ,delivery,2022-08-16 00:00:00
LKNeBxs0pl1oiAQ2LpmTgg,pickup,2022-08-16 00:00:00
YlS7EM5icSaiqPUv1sRIYQ,delivery,2022-08-16 00:00:00
YlS7EM5icSaiqPUv1sRIYQ,pickup,2022-08-16 00:00:00
vMAXUk26RY7xhLIq8GKcuw,delivery,2022-08-16 00:00:00
Xb2eROYyzpRlhNUu4LHSYg,delivery,2022-08-16 00:00:00
JaK1jA7D3Z4_8g9DySLZ8A,delivery,2022-08-16 00:00:00
Ml--0oQNInRWmJyLk8uTKQ,delivery,2022-08-16 00:00:00
mEPqX3Uz29KGxFXhl4NghA,delivery,2022-08-16 00:00:00
mEPqX3Uz29KGxFXhl4NghA,pickup,2022-08-16 00:00:00
DeATAIXJ-kEAKyKePBsfHQ,delivery,2022-08-16 00:00:00
DeATAIXJ-kEAKyKePBsfHQ,pickup,2022-08-16 00:00:00
SLbSa_D8zNTV2sqXgqpF0w,delivery,2022-08-16 00:00:00
kPf6ZfKaFuOZ7qFa8Us4xg,delivery,2022-08-16 00:00:00
sCjygKB98dDxylziq6tV9A,delivery,2022-08-16 00:00:00
sCjygKB98dDxylziq6tV9A,pickup,2022-08-16 00:00:00
s31lZnlICS6GZE9vPfHNdg,delivery,2022-08-16 00:00:00
s31lZnlICS6GZE9vPfHNdg,pickup,2022-08-16 00:00:00
6cGW6DTYtkv2KAx4dsRKxQ,delivery,2022-08-16 00:00:00
6cGW6DTYtkv2KAx4dsRKxQ,pickup,2022-08-16 00:00:00
yi9xXidbjh_bTM9J0MElwQ,delivery,2022-08-16 00:00:00
yi9xXidbjh_bTM9J0MElwQ,pickup,2022-08-16 00:00:00
qznc7_yV0VEWtgO27ywhjA,delivery,2022-08-16 00:00:00
Jm4BDL94PQmfGuVZxDKytg,delivery,2022-08-16 00:00:00
hPOm6RjAMhZYu9mVFmEwNA,delivery,2022-08-16 00:00:00
ye3n048GGn9Nl7X9jAQOwg,delivery,2022-08-16 00:00:00
1o2LDytKCmW9PVcYh5q7kw,delivery,2022-08-16 00:00:00
1o2LDytKCmW9PVcYh5q7kw,pickup,2022-08-16 00:00:00
uyW5hQ5MmayW-uwUWvzQCw,delivery,2022-08-16 00:00:00
uyW5hQ5MmayW-uwUWvzQCw,pickup,2022-08-16 00:00:00
m2Znp7ef4kKoLFp6aiEdXQ,delivery,2022-08-16 00:00:00
m2Znp7ef4kKoLFp6aiEdXQ,pickup,2022-08-16 00:00:00
IJJKpDc-0saloLARTETL5w,delivery,2022-08-16 00:00:00
KqtOj1rpjcucDFBC9UZM9w,delivery,2022-08-16 00:00:00
KqtOj1rpjcucDFBC9UZM9w,pickup,2022-08-16 00:00:00
g6NKaDzgjDz3TJUS05hxrw,delivery,2022-08-16 00:00:00
g6NKaDzgjDz3TJUS05hxrw,pickup,2022-08-16 00:00:00
O50nXmuHmeNgVaFvSmj41Q,pickup,2022-08-16 00:00:00
7sKYAmbDENphkWk2zhOIGg,delivery,2022-08-16 00:00:00
7sKYAmbDENphkWk2zhOIGg,pickup,2022-08-16 00:00:00
Z2x0Ck_DvTFOItm3InC6WQ,delivery,2022-08-16 00:00:00
scZE9CoorAjDPO4CiVTRHg,delivery,2022-08-16 00:00:00
scZE9CoorAjDPO4CiVTRHg,pickup,2022-08-16 00:00:00
ZHErhyY2p1xd7vcuTXvbwA,delivery,2022-08-16 00:00:00
ZHErhyY2p1xd7vcuTXvbwA,pickup,2022-08-16 00:00:00
T3Pm0FFpxOrTUmX3zASXoA,delivery,2022-08-16 00:00:00
dAeObODKI5e8de3QpZVI3g,pickup,2022-08-16 00:00:00
dAeObODKI5e8de3QpZVI3g,delivery,2022-08-16 00:00:00
uss4btLte2_X8SdM9FPPkg,delivery,2022-08-16 00:00:00
t2b3RRs-tjOg-_TZd66mVQ,delivery,2022-08-16 00:00:00
WqQKSw8YEyyImnbzggmG5w,delivery,2022-08-16 00:00:00
KhI3zQmALGsZ6wH9c9v96Q,pickup,2022-08-16 00:00:00
KhI3zQmALGsZ6wH9c9v96Q,delivery,2022-08-16 00:00:00
6ibx5qR8YJ_AUpKUAVc1pw,pickup,2022-08-16 00:00:00
6ibx5qR8YJ_AUpKUAVc1pw,delivery,2022-08-16 00:00:00
-ribFN-n72wNn4bpfzuvgw,restaurant_reservation,2022-08-16 00:00:00
-ribFN-n72wNn4bpfzuvgw,delivery,2022-08-16 00:00:00
P9NgAzrjkUyUnsVQLQ7PGA,pickup,2022-08-16 00:00:00
P9NgAzrjkUyUnsVQLQ7PGA,delivery,2022-08-16 00:00:00
1UbASr--BrKzY6uacU5Qpw,delivery,2022-08-16 00:00:00
vB0EMRG2vo7a2K3fGXDtag,delivery,2022-08-16 00:00:00
Wi6LFkjIausYj277ru6pqg,delivery,2022-08-16 00:00:00
t09uh3l12ykJApZXOa3RzA,pickup,2022-08-16 00:00:00
t09uh3l12ykJApZXOa3RzA,delivery,2022-08-16 00:00:00
et4eWK49x5od4lfqCukG6w,pickup,2022-08-16 00:00:00
et4eWK49x5od4lfqCukG6w,delivery,2022-08-16 00:00:00
HZTlGFXupOqtPCyYkdeDIw,pickup,2022-08-16 00:00:00
HZTlGFXupOqtPCyYkdeDIw,delivery,2022-08-16 00:00:00
g3OPHA9bd06RZlaK5-rrlA,pickup,2022-08-16 00:00:00
g3OPHA9bd06RZlaK5-rrlA,delivery,2022-08-16 00:00:00
NednVdCzgm5KgVUe_HfHoA,delivery,2022-08-16 00:00:00
kgxtzOiI8hVWmxdj4az8Bg,pickup,2022-08-16 00:00:00
kgxtzOiI8hVWmxdj4az8Bg,delivery,2022-08-16 00:00:00
XzdA05aG8dvMBQQEgJwGiw,pickup,2022-08-16 00:00:00
XzdA05aG8dvMBQQEgJwGiw,delivery,2022-08-16 00:00:00
qESIVKVPI-Ubz9FVNNDtiA,delivery,2022-08-16 00:00:00
Lor2nktYi-oiKGeLsywr4w,delivery,2022-08-16 00:00:00
0YhErCv650yvmOv1aquj5A,pickup,2022-08-16 00:00:00
0YhErCv650yvmOv1aquj5A,delivery,2022-08-16 00:00:00
SIgWwwesalSpxXv6AwhNzA,pickup,2022-08-16 00:00:00
SIgWwwesalSpxXv6AwhNzA,delivery,2022-08-16 00:00:00
VmZ7HabwAYn07foJLbokdg,delivery,2022-08-16 00:00:00
MIyC-U26EjaFHeYvxo0ThQ,pickup,2022-08-16 00:00:00
MIyC-U26EjaFHeYvxo0ThQ,delivery,2022-08-16 00:00:00
i2tPuqKd9DH7bn1d0Vczkg,delivery,2022-08-16 00:00:00
loH8twRxYrUvjRPRMCJj_w,pickup,2022-08-16 00:00:00
loH8twRxYrUvjRPRMCJj_w,delivery,2022-08-16 00:00:00
__548uStp_t9U7px1FmK1g,pickup,2022-08-16 00:00:00
__548uStp_t9U7px1FmK1g,delivery,2022-08-16 00:00:00
6bfJ_M7lQvwwmgE6RtTeog,pickup,2022-08-16 00:00:00
6bfJ_M7lQvwwmgE6RtTeog,delivery,2022-08-16 00:00:00
dZAqSLx8_f_BIAtNOiODvA,pickup,2022-08-16 00:00:00
dZAqSLx8_f_BIAtNOiODvA,delivery,2022-08-16 00:00:00
mKcsSoKE7b1mxmtgtIqoaA,delivery,2022-08-16 00:00:00
LzRy0uXeR2vW6u6gYxgA6g,delivery,2022-08-16 00:00:00
88I5mTFd8FiW3DW5S6DHQg,pickup,2022-08-16 00:00:00
88I5mTFd8FiW3DW5S6DHQg,delivery,2022-08-16 00:00:00
AUp5NElxQWxG4iXZfCafqA,pickup,2022-08-16 00:00:00
AUp5NElxQWxG4iXZfCafqA,delivery,2022-08-16 00:00:00
6OalNOzm8Y0SjlK4WhM4lw,delivery,2022-08-16 00:00:00
I59RSxn6mPetERAEXRIkqA,delivery,2022-08-16 00:00:00
2tKReeueVYEuwBx_Ot-sOA,delivery,2022-08-16 00:00:00
JlrIVDcdHdtUnpM16CGumQ,delivery,2022-08-16 00:00:00
npuNF0vaDznmCaim4IBVMg,pickup,2022-08-16 00:00:00
npuNF0vaDznmCaim4IBVMg,delivery,2022-08-16 00:00:00
e_AXrva3OtBeCW_GGKY3kQ,delivery,2022-08-16 00:00:00
TMLD9iSY0L4YXf1gAFZiNA,delivery,2022-08-16 00:00:00
6_zxj1HKD8mSNI8Rh2cxog,pickup,2022-08-16 00:00:00
6_zxj1HKD8mSNI8Rh2cxog,delivery,2022-08-16 00:00:00
UvLTQakFo2DDFyLka0ECnw,pickup,2022-08-16 00:00:00
UvLTQakFo2DDFyLka0ECnw,delivery,2022-08-16 00:00:00
qj-J9ZtSHVsrwsXzatU7fA,delivery,2022-08-16 00:00:00
fVwU0ME_9o3aVrvDsZStZw,delivery,2022-08-16 00:00:00
fH8DNnPVZvloKK95tW8tmg,pickup,2022-08-16 00:00:00
fH8DNnPVZvloKK95tW8tmg,delivery,2022-08-16 00:00:00
B6SHEfpiqo2ffHpqdvucbw,delivery,2022-08-16 00:00:00
tYasAlTGwu9fuMtWCwA90g,pickup,2022-08-16 00:00:00
tYasAlTGwu9fuMtWCwA90g,delivery,2022-08-16 00:00:00
set4BJp5WvZYeRaRPR_Ikg,delivery,2022-08-16 00:00:00
dCwO2S65LZHuPg-WkKVajQ,pickup,2022-08-16 00:00:00
dCwO2S65LZHuPg-WkKVajQ,delivery,2022-08-16 00:00:00
IRQ2DezKxJllX-UvwpidEQ,pickup,2022-08-16 00:00:00
IRQ2DezKxJllX-UvwpidEQ,delivery,2022-08-16 00:00:00
yuU73fJeDO20n4AhNQGGvQ,pickup,2022-08-16 00:00:00
yuU73fJeDO20n4AhNQGGvQ,delivery,2022-08-16 00:00:00
wv3u2Ou6S9AVXQdBKN-fHA,delivery,2022-08-16 00:00:00
E2BYo2gg0rmhWCY1JkcTpA,pickup,2022-08-16 00:00:00
E2BYo2gg0rmhWCY1JkcTpA,delivery,2022-08-16 00:00:00
E2BYo2gg0rmhWCY1JkcTpA,restaurant_reservation,2022-08-16 00:00:00
a9iLwBAri52khGIR_rrUkw,pickup,2022-08-16 00:00:00
a9iLwBAri52khGIR_rrUkw,delivery,2022-08-16 00:00:00
NvTGTMkGvkODIqOlCseF3g,pickup,2022-08-16 00:00:00
NvTGTMkGvkODIqOlCseF3g,delivery,2022-08-16 00:00:00
8F2c7WIN_m5Y-gi9B6VUNg,pickup,2022-08-16 00:00:00
8F2c7WIN_m5Y-gi9B6VUNg,delivery,2022-08-16 00:00:00
ONBW1hS6AaA5_WW3yz5wyg,delivery,2022-08-16 00:00:00
rqE2_2jSC3Qm5bWAHaJgqQ,pickup,2022-08-16 00:00:00
rqE2_2jSC3Qm5bWAHaJgqQ,delivery,2022-08-16 00:00:00
ha6_Tq1CGGVT11vDqr3oYQ,pickup,2022-08-16 00:00:00
ha6_Tq1CGGVT11vDqr3oYQ,delivery,2022-08-16 00:00:00
UNpzmlq3lOpVVm4THYjXAQ,pickup,2022-08-16 00:00:00
UNpzmlq3lOpVVm4THYjXAQ,delivery,2022-08-16 00:00:00
UUoIThvoh8wRl0ekGaYhYA,pickup,2022-08-16 00:00:00
UUoIThvoh8wRl0ekGaYhYA,delivery,2022-08-16 00:00:00
A9dUrXhVZOxt3Hy2S5jVuQ,pickup,2022-08-16 00:00:00
A9dUrXhVZOxt3Hy2S5jVuQ,delivery,2022-08-16 00:00:00
s4TBcqOpkoZnjnyGmO_7_w,delivery,2022-08-16 00:00:00
WFdK84UjfyGplostKgfOiA,pickup,2022-08-16 00:00:00
WFdK84UjfyGplostKgfOiA,delivery,2022-08-16 00:00:00
5Q475Dwh_2UZMk1YfeCDzg,pickup,2022-08-16 00:00:00
5Q475Dwh_2UZMk1YfeCDzg,delivery,2022-08-16 00:00:00
NzUGHv_3FGGutllmNtAdRg,delivery,2022-08-16 00:00:00
NzUGHv_3FGGutllmNtAdRg,restaurant_reservation,2022-08-16 00:00:00
xcZZ0Gm81bl8xQfvws231A,pickup,2022-08-16 00:00:00
xcZZ0Gm81bl8xQfvws231A,delivery,2022-08-16 00:00:00
elIn9Sr5ysAd8Jm0oLnicQ,delivery,2022-08-16 00:00:00
JWtrqqPxfmc3g0NPoBJV3w,pickup,2022-08-16 00:00:00
JWtrqqPxfmc3g0NPoBJV3w,delivery,2022-08-16 00:00:00
JWtrqqPxfmc3g0NPoBJV3w,restaurant_reservation,2022-08-16 00:00:00
rOn-YKU9jWmwavBN9F4xsg,delivery,2022-08-16 00:00:00
08M3HVlCtr3xl6hmKOPl1g,delivery,2022-08-16 00:00:00
pdsYTqc8SdlHL8sDkPs4Mw,restaurant_reservation,2022-08-16 00:00:00
1kltyyJOETOpxkFa1sBdgQ,delivery,2022-08-16 00:00:00
vTz9X1K3UZWdYdajgEcwPQ,pickup,2022-08-16 00:00:00
vTz9X1K3UZWdYdajgEcwPQ,delivery,2022-08-16 00:00:00
3qsO7p4jghpn9qhHx_cvtw,delivery,2022-08-16 00:00:00
witROkozjVqJMsi_2X0Byw,delivery,2022-08-16 00:00:00
6vQNufIpXfxQmkXo7urdaQ,delivery,2022-08-16 00:00:00
GwEoCY_cTtiXZRQaL5yOhQ,pickup,2022-08-16 00:00:00
GwEoCY_cTtiXZRQaL5yOhQ,delivery,2022-08-16 00:00:00
jQ_R43o6HYkLzjpe-xD7AQ,delivery,2022-08-16 00:00:00
BY5xsa3f1YAOs6eB1FCI1g,pickup,2022-08-16 00:00:00
BY5xsa3f1YAOs6eB1FCI1g,delivery,2022-08-16 00:00:00
sLxobzy_UAfZ3q3A9MdtDA,delivery,2022-08-16 00:00:00
Z3T-dJuu-wdKyXXyZRehcQ,pickup,2022-08-16 00:00:00
Z3T-dJuu-wdKyXXyZRehcQ,delivery,2022-08-16 00:00:00
v9daiheQq39ebuIm18lyBg,pickup,2022-08-16 00:00:00
v9daiheQq39ebuIm18lyBg,delivery,2022-08-16 00:00:00
T7XmistL2pQrW3hY3oTpng,pickup,2022-08-16 00:00:00
T7XmistL2pQrW3hY3oTpng,delivery,2022-08-16 00:00:00
ftJ0h05irx1aYOeampH7Fw,delivery,2022-08-16 00:00:00
MMwXwUXM-HKAd01dGnIpIA,pickup,2022-08-16 00:00:00
MMwXwUXM-HKAd01dGnIpIA,delivery,2022-08-16 00:00:00
b_enj2EJgSKuXzj1TFGDyw,delivery,2022-08-16 00:00:00
1IMivcKgsN8xUL5dFKQK3w,pickup,2022-08-16 00:00:00
1IMivcKgsN8xUL5dFKQK3w,delivery,2022-08-16 00:00:00
Yh8ws9L4Ss-3QOdYXOH5ZA,pickup,2022-08-16 00:00:00
Yh8ws9L4Ss-3QOdYXOH5ZA,delivery,2022-08-16 00:00:00
PaiaMUEZTRspQqD2e1Obxg,delivery,2022-08-16 00:00:00
cnLSG2fDzd6X9J3eGtM5UA,pickup,2022-08-16 00:00:00
cnLSG2fDzd6X9J3eGtM5UA,delivery,2022-08-16 00:00:00
YSwmn9G7Zo69JcxMde3Ipw,delivery,2022-08-16 00:00:00
YSwmn9G7Zo69JcxMde3Ipw,pickup,2022-08-16 00:00:00
thzm0_5S1f0TWB1Aeeq6UQ,delivery,2022-08-16 00:00:00
thzm0_5S1f0TWB1Aeeq6UQ,pickup,2022-08-16 00:00:00
uSV5ADtSl5KJpz8s49FS7g,delivery,2022-08-16 00:00:00
uSV5ADtSl5KJpz8s49FS7g,pickup,2022-08-16 00:00:00
wqHrLZkr1NBgkgpVpwMdcg,delivery,2022-08-16 00:00:00
E3vTve8B2PJhA8Zs2IloDg,delivery,2022-08-16 00:00:00
wuS-gMIevms3ENoUO5Waxg,delivery,2022-08-16 00:00:00
0HGzdQ2HjA95IFQPQXb1vg,delivery,2022-08-16 00:00:00
p6nzyOLlPzkS7mjnqYnwmg,delivery,2022-08-16 00:00:00
q_mLoccAKqGS6Q2ABCVklQ,delivery,2022-08-16 00:00:00
q_mLoccAKqGS6Q2ABCVklQ,pickup,2022-08-16 00:00:00
9jJAPS5DUXUNnzcV6MAJFw,delivery,2022-08-16 00:00:00
ej6BfKC2K5dQERB3r_PzZQ,delivery,2022-08-16 00:00:00
0zOQ6gbOERAi-FoeM4fAig,delivery,2022-08-16 00:00:00
0zOQ6gbOERAi-FoeM4fAig,pickup,2022-08-16 00:00:00
OiE_FU-Q65Qc5_NemKN9FA,delivery,2022-08-16 00:00:00
p_FpV08AP2PUwZmlCsRDnA,pickup,2022-08-16 00:00:00
n6BLr6spgjVWqzUwmVx0bg,delivery,2022-08-16 00:00:00
n6BLr6spgjVWqzUwmVx0bg,pickup,2022-08-16 00:00:00
OUrYFr9H2Le8bA76AL9GUQ,delivery,2022-08-16 00:00:00
OUrYFr9H2Le8bA76AL9GUQ,pickup,2022-08-16 00:00:00
KMrr9hYyrK3J_V8lmeLQvA,delivery,2022-08-16 00:00:00
fAdnMYMnwJI2TV55x1eVFg,delivery,2022-08-16 00:00:00
fAdnMYMnwJI2TV55x1eVFg,pickup,2022-08-16 00:00:00
waj58I-aQwRgty3H_vo5OQ,delivery,2022-08-16 00:00:00
ziIcBDdIjKi8gShBrseCjA,delivery,2022-08-16 00:00:00
ziIcBDdIjKi8gShBrseCjA,pickup,2022-08-16 00:00:00
3gHtkEbcskM3S4zAd8H3FA,delivery,2022-08-16 00:00:00
3gHtkEbcskM3S4zAd8H3FA,pickup,2022-08-16 00:00:00
4Wpaz9XZZ12NdZrwA02RWw,delivery,2022-08-16 00:00:00
4Wpaz9XZZ12NdZrwA02RWw,pickup,2022-08-16 00:00:00
cqZVevkE28GrWXDymahdGw,delivery,2022-08-16 00:00:00
cqZVevkE28GrWXDymahdGw,pickup,2022-08-16 00:00:00
rDtJGrHmFv5V4pxtuSj4XQ,delivery,2022-08-16 00:00:00
ImD_yPE6pt4tyXiZxmwtTg,delivery,2022-08-16 00:00:00
ImD_yPE6pt4tyXiZxmwtTg,pickup,2022-08-16 00:00:00
0wtOwEp-ZepoaQVRETAswg,delivery,2022-08-16 00:00:00
KjYWIONljIBG7plmLVrLRA,delivery,2022-08-16 00:00:00
KjYWIONljIBG7plmLVrLRA,pickup,2022-08-16 00:00:00
sksVCruP-vlq4TprGHeM8A,delivery,2022-08-16 00:00:00
sksVCruP-vlq4TprGHeM8A,pickup,2022-08-16 00:00:00
edzGkH9Fd0chJbiTCDqq1A,delivery,2022-08-16 00:00:00
edzGkH9Fd0chJbiTCDqq1A,pickup,2022-08-16 00:00:00
QV4HWhgDg13nmqeGPMNKzw,delivery,2022-08-16 00:00:00
QV4HWhgDg13nmqeGPMNKzw,pickup,2022-08-16 00:00:00
tKhIjk5WEpQ44iyWGIXxLA,delivery,2022-08-16 00:00:00
tKhIjk5WEpQ44iyWGIXxLA,pickup,2022-08-16 00:00:00
KOLMVwoygn3Wqfw6CMrqaw,restaurant_reservation,2022-08-16 00:00:00
KOLMVwoygn3Wqfw6CMrqaw,pickup,2022-08-16 00:00:00
EjvVb7KlHfPEveBj9iQlWw,delivery,2022-08-16 00:00:00
EjvVb7KlHfPEveBj9iQlWw,pickup,2022-08-16 00:00:00
mpDxom2AkH4eNUXrHMJuCA,delivery,2022-08-16 00:00:00
0gBA7yFpIK1FiqyAZMaacg,delivery,2022-08-16 00:00:00
0gBA7yFpIK1FiqyAZMaacg,pickup,2022-08-16 00:00:00
58cEuMDzyS2TkDm_oYEROQ,delivery,2022-08-16 00:00:00
5ZicYrNlgXOP-ByT8tICIQ,delivery,2022-08-16 00:00:00
gZeDLREZGT9vKdQW4M1PaA,delivery,2022-08-16 00:00:00
RhwOYGx3GV1x_e_1FMhXKg,delivery,2022-08-16 00:00:00
RhwOYGx3GV1x_e_1FMhXKg,pickup,2022-08-16 00:00:00
bgonx3GuERtap8Np7Y7IFA,delivery,2022-08-16 00:00:00
4JP8b9tWlOSPUbaukD7CmQ,delivery,2022-08-16 00:00:00
4JP8b9tWlOSPUbaukD7CmQ,pickup,2022-08-16 00:00:00
XXO8vKCSqB0cz0rVTg1BJg,delivery,2022-08-16 00:00:00
dZm20KPXeTLPacw_oBlJSw,delivery,2022-08-16 00:00:00
dZm20KPXeTLPacw_oBlJSw,pickup,2022-08-16 00:00:00
-lhqcfDNXhMq0W5NQxylXw,delivery,2022-08-16 00:00:00
-lhqcfDNXhMq0W5NQxylXw,pickup,2022-08-16 00:00:00
I2eEvMp5gXGwx2Qxakzdjw,delivery,2022-08-16 00:00:00
I2eEvMp5gXGwx2Qxakzdjw,pickup,2022-08-16 00:00:00
OBvw1H90MmBVIHekfsHwEQ,delivery,2022-08-16 00:00:00
OBvw1H90MmBVIHekfsHwEQ,pickup,2022-08-16 00:00:00
FEfqd4UrvY1n0YNnz2PxGw,pickup,2022-08-16 00:00:00
X3G_pr33__hPztyn0f4w4w,delivery,2022-08-16 00:00:00
X3G_pr33__hPztyn0f4w4w,pickup,2022-08-16 00:00:00
qlMxvpFQHvR--8MFvx0T8g,delivery,2022-08-16 00:00:00
NA0HnXcXX1Vzio0hfBo3Pg,delivery,2022-08-16 00:00:00
NA0HnXcXX1Vzio0hfBo3Pg,pickup,2022-08-16 00:00:00
ewBo1ayQ_YLDb8WnhLceCg,delivery,2022-08-16 00:00:00
pE-IY0ESxv67j34JSkdvfg,delivery,2022-08-16 00:00:00
pE-IY0ESxv67j34JSkdvfg,pickup,2022-08-16 00:00:00
M64un1ge4i0r_ri5wdOHvA,delivery,2022-08-16 00:00:00
B_M9HFYQhaicWX6qCwNpvw,delivery,2022-08-16 00:00:00
B_M9HFYQhaicWX6qCwNpvw,pickup,2022-08-16 00:00:00
4IaolROHObe9RSuRtRZ0DA,delivery,2022-08-16 00:00:00
4IaolROHObe9RSuRtRZ0DA,pickup,2022-08-16 00:00:00
7yyDBhwcpSvlCSjsIclnmw,delivery,2022-08-16 00:00:00
7yyDBhwcpSvlCSjsIclnmw,pickup,2022-08-16 00:00:00
Y8t4us06vG1OG7TcqNTrZg,delivery,2022-08-16 00:00:00
Y8t4us06vG1OG7TcqNTrZg,pickup,2022-08-16 00:00:00
VxtRZHgoYtLL7IVLPbjX3A,delivery,2022-08-16 00:00:00
VxtRZHgoYtLL7IVLPbjX3A,pickup,2022-08-16 00:00:00
M892Bwhnuc6YEJOt9e4ohw,delivery,2022-08-16 00:00:00
M892Bwhnuc6YEJOt9e4ohw,pickup,2022-08-16 00:00:00
mB_qehR4S1CvWjBK9oV3kw,delivery,2022-08-16 00:00:00
mB_qehR4S1CvWjBK9oV3kw,pickup,2022-08-16 00:00:00
lg70lQ-5FYVn5C6_mx40jQ,delivery,2022-08-16 00:00:00
IMQRUEzah7RAvWi5w-jbqQ,delivery,2022-08-16 00:00:00
IMQRUEzah7RAvWi5w-jbqQ,pickup,2022-08-16 00:00:00
uHh9ajUnH3Fw3jhOoNpEGg,delivery,2022-08-16 00:00:00
bV1mCnkVkdaxyU2USs1FVw,delivery,2022-08-16 00:00:00
bV1mCnkVkdaxyU2USs1FVw,pickup,2022-08-16 00:00:00
wQhaeUhwpvj2T9HvTj_W3g,delivery,2022-08-16 00:00:00
wQhaeUhwpvj2T9HvTj_W3g,pickup,2022-08-16 00:00:00
Z3eU4XrLGAWBd5PNJtRk-Q,delivery,2022-08-16 00:00:00
Z3eU4XrLGAWBd5PNJtRk-Q,pickup,2022-08-16 00:00:00
YfPrEl86xGoGVltE8QgRGg,delivery,2022-08-16 00:00:00
YfPrEl86xGoGVltE8QgRGg,pickup,2022-08-16 00:00:00
crZp5-JAsKgWkW1akEYJsQ,delivery,2022-08-16 00:00:00
GFd_8ntaINMcZzm-rZqV2g,delivery,2022-08-16 00:00:00
GFd_8ntaINMcZzm-rZqV2g,pickup,2022-08-16 00:00:00
GMIXLtAWeGiQZrEm0XigPQ,delivery,2022-08-16 00:00:00
GMIXLtAWeGiQZrEm0XigPQ,pickup,2022-08-16 00:00:00
kJ_vJWR6kxWZuKCt9-Kk2A,delivery,2022-08-16 00:00:00
kJ_vJWR6kxWZuKCt9-Kk2A,pickup,2022-08-16 00:00:00
VJ9gsqxrMPb2rt58wyDswQ,delivery,2022-08-16 00:00:00
VJ9gsqxrMPb2rt58wyDswQ,pickup,2022-08-16 00:00:00
FJcS8oR8YIdICZ0F-Oh1PQ,delivery,2022-08-16 00:00:00
FJcS8oR8YIdICZ0F-Oh1PQ,pickup,2022-08-16 00:00:00
DxpLBbViz59k8ATJW-ivQg,delivery,2022-08-16 00:00:00
DxpLBbViz59k8ATJW-ivQg,pickup,2022-08-16 00:00:00
fw4SVu7LB43QM9FxoWXS0g,delivery,2022-08-16 00:00:00
fw4SVu7LB43QM9FxoWXS0g,pickup,2022-08-16 00:00:00
gnT_3A56pavSU21Qd7iO8g,delivery,2022-08-16 00:00:00
gnT_3A56pavSU21Qd7iO8g,pickup,2022-08-16 00:00:00
BKFX5Wav0h92s1Vq6AEmbQ,delivery,2022-08-16 00:00:00
jzZatlgnWJfdTT_hY7NHLw,pickup,2022-08-16 00:00:00
Wacc8wdsAAdcZ6YlCSz9Kw,delivery,2022-08-16 00:00:00
Wacc8wdsAAdcZ6YlCSz9Kw,pickup,2022-08-16 00:00:00
sJTufuZUdGhhgx-w2388Tg,delivery,2022-08-16 00:00:00
sJTufuZUdGhhgx-w2388Tg,pickup,2022-08-16 00:00:00
ud5NuBZka9lVZdRlhQDrjQ,delivery,2022-08-16 00:00:00
ud5NuBZka9lVZdRlhQDrjQ,pickup,2022-08-16 00:00:00
8VsMux4zWPv48V1xbihszA,delivery,2022-08-16 00:00:00
8VsMux4zWPv48V1xbihszA,pickup,2022-08-16 00:00:00
92PwKMAjdRQt90O-FD4EJQ,delivery,2022-08-16 00:00:00
92PwKMAjdRQt90O-FD4EJQ,pickup,2022-08-16 00:00:00
sz8nFglGE9M3NNF2XUdEPQ,delivery,2022-08-16 00:00:00
LCiJZkDsKmML9fkN2gZUzw,delivery,2022-08-16 00:00:00
LCiJZkDsKmML9fkN2gZUzw,pickup,2022-08-16 00:00:00
h5Nto6gYHmlM8YPxLAH8yg,delivery,2022-08-16 00:00:00
nyf0Mrr8MhVcu2Dmpnuo-w,delivery,2022-08-16 00:00:00
nyf0Mrr8MhVcu2Dmpnuo-w,pickup,2022-08-16 00:00:00
COUTcLZmuMHeooq4ovcn5w,delivery,2022-08-16 00:00:00
COUTcLZmuMHeooq4ovcn5w,pickup,2022-08-16 00:00:00
